SiO2,Al2O3,MgO,CaO,Na2O,K2O,SO3,Young
67.1,1.2,10.2,1.4,4.1,12.5,0.0,73.0
65.5,1.3,10.9,2.8,2.9,12.4,0.0,75.0
67.5,1.2,10.2,2.1,3.6,11.2,0.0,76.0
65.3,1.7,10.5,3.2,3.0,11.5,0.0,76.0
68.64,13.33,0.0,0.0,8.16,5.37,0.0,73.0
71.62,12.93,0.0,0.0,7.96,2.98,0.0,75.0
67.8,13.5,0.0,0.0,4.1,12.5,0.0,71.0
67.9,13.5,0.0,0.0,12.3,6.2,0.0,69.0
66.47,13.21,0.0,0.0,8.01,12.21,0.0,67.0
72.5,14.4,0.0,0.0,8.8,0.0,0.0,77.0
71.9,9.4,3.9,0.0,7.2,5.4,0.0,74.0
71.56,7.0,6.1,10.41,4.6,0.2,0.0,32.8
70.17,6.1,5.0,12.81,5.6,0.2,0.0,31.9
70.57,6.31,4.9,14.01,3.9,0.2,0.0,32.2
64.39,9.61,3.51,17.23,4.81,0.3,0.0,33.3
65.12,9.02,3.51,16.53,3.11,2.71,0.0,32.1
65.06,9.12,3.31,16.74,3.31,2.31,0.0,32.2
64.37,9.01,3.8,16.52,3.0,3.1,0.0,32.1
64.33,8.12,3.61,16.93,3.81,2.3,0.0,31.8
64.99,9.42,3.41,16.83,4.91,0.3,0.0,32.3
47.5,21.0,3.6,6.5,13.9,6.9,0.2,79.5
47.0,24.1,4.7,9.0,12.5,2.1,0.2,84.0
47.7,24.1,3.0,8.2,11.5,5.0,0.1,80.2
48.1,23.9,2.2,7.4,13.7,4.2,0.1,80.1
63.33,12.89,4.78,3.55,9.79,1.34,0.0,81.5
47.5,21.0,3.6,6.5,13.9,6.9,0.0,79.5
47.0,24.1,4.7,9.0,12.5,2.1,0.0,84.0
47.7,24.1,3.0,8.2,11.5,5.0,0.0,80.2
48.1,23.9,2.2,7.4,13.7,4.2,0.0,80.1
54.23,18.56,5.01,0.0,3.09,14.65,0.0,79.0
69.8,13.5,5.5,0.0,0.0,8.0,0.0,80.0
69.63,13.09,5.99,0.0,0.3,7.99,0.0,80.0
63.96,24.09,0.0,0.0,1.6,8.0,0.0,77.0
63.14,23.81,1.1,0.0,2.9,7.9,0.0,75.0
66.1,20.4,6.9,2.4,0.1,0.1,0.0,85.4
64.9,18.5,11.5,0.5,0.1,0.1,0.0,90.8
72.8,1.89,3.73,8.12,13.14,0.32,0.0,83.1
64.56,8.95,3.74,1.63,13.49,4.36,0.0,74.8
61.39,18.89,9.62,8.71,0.25,0.0,0.0,86.94
63.89,18.64,9.62,6.96,0.25,0.0,0.0,84.87
65.0,15.0,6.0,14.0,0.0,0.0,0.0,82.8
61.54,16.24,3.56,0.5,13.43,3.57,0.0,73.3
75.12,6.53,0.0,0.0,13.49,0.0,0.0,73.1
73.15,9.2,0.0,0.0,12.76,0.0,0.0,73.2
71.3,11.94,0.0,0.0,11.91,0.0,0.0,73.1
66.4,16.27,0.0,0.0,12.46,0.0,0.0,70.7
73.41,1.45,0.08,10.3,14.74,0.01,0.0,72.1
60.17,16.27,8.1,13.61,0.31,0.2,0.0,87.5
60.57,16.34,9.95,12.65,0.03,0.0,0.0,87.7
60.18,17.15,9.43,12.24,0.0,0.0,0.0,87.5
60.18,17.15,9.43,12.24,0.0,1.0,0.0,86.3
60.18,17.15,9.43,12.24,0.5,0.0,0.0,87.4
60.18,17.15,9.43,12.24,0.0,0.5,0.0,87.0
60.18,17.15,9.43,12.24,0.0,0.5,0.0,86.9
60.93,15.65,10.18,12.24,0.25,0.25,0.0,87.0
60.93,15.65,10.18,12.24,0.0,0.0,0.0,87.1
59.89,21.54,9.08,7.8,1.5,0.0,0.0,92.4
59.88,19.96,9.93,8.53,1.5,0.0,0.0,93.2
59.88,18.54,10.68,9.19,1.5,0.0,0.0,94.5
59.88,17.36,11.31,9.73,1.5,0.0,0.0,94.9
58.64,21.2,10.14,8.74,1.07,0.0,0.0,94.9
58.63,21.21,9.92,8.54,1.5,0.0,0.0,94.6
58.63,21.2,9.44,9.44,1.07,0.0,0.0,94.3
58.32,21.09,10.14,8.74,1.5,0.0,0.0,94.2
58.02,21.01,10.05,8.69,1.07,0.0,0.0,95.1
58.64,21.2,8.73,10.13,1.07,0.0,0.0,93.8
70.65,11.49,3.89,0.0,13.97,0.0,0.0,70.8
74.09,8.16,3.88,0.0,13.87,0.0,0.0,69.7
72.06,8.38,5.3,0.0,14.26,0.0,0.0,70.6
72.58,8.44,6.67,0.0,12.31,0.0,0.0,72.9
70.16,11.42,3.55,0.0,13.88,0.0,0.0,73.0
70.16,11.42,3.55,0.0,13.88,0.0,0.0,72.3
70.51,11.44,3.55,0.0,13.91,0.0,0.0,74.6
71.11,10.05,6.62,0.0,12.22,0.0,0.0,73.1
70.64,11.65,6.58,0.0,11.13,0.0,0.0,72.8
70.39,11.61,5.9,0.0,12.1,0.0,0.0,72.3
69.55,0.0,0.0,8.65,0.0,21.8,0.0,62.7
71.6,10.13,8.01,0.0,10.26,0.0,0.0,74.3
72.12,10.2,9.41,0.0,8.27,0.0,0.0,73.3
64.27,20.7,6.23,0.88,6.96,0.0,0.0,82.0
62.9,23.38,4.87,0.86,4.92,0.0,0.0,83.4
64.37,23.92,4.98,0.88,1.17,0.0,0.0,88.4
64.8,20.86,4.88,4.59,0.98,0.0,0.0,89.6
66.97,24.88,5.05,1.1,1.0,0.0,0.0,90.9
68.85,20.53,3.12,1.74,5.76,0.0,0.0,81.3
61.04,15.97,4.01,0.0,16.99,1.48,0.0,73.0
61.06,17.95,2.99,0.0,15.98,1.45,0.0,72.2
62.15,15.41,2.51,0.0,17.86,0.73,0.25,70.7
63.0,14.99,4.49,0.0,16.01,1.0,0.0,73.7
62.96,15.03,3.49,0.0,16.0,1.0,0.0,72.5
64.02,14.01,3.99,0.0,16.0,1.49,0.0,72.7
64.03,15.0,4.0,0.0,14.99,1.48,0.0,73.1
64.02,15.0,3.0,0.0,16.01,1.47,0.0,71.5
64.99,13.99,2.99,0.0,16.99,0.52,0.0,71.4
65.99,12.98,4.0,0.0,15.0,1.5,0.0,72.7
61.3,13.0,2.0,2.0,14.5,4.9,0.0,71.0
59.3,15.0,2.0,2.0,14.5,4.9,0.0,72.0
58.3,16.0,2.0,2.0,14.5,4.9,0.0,72.0
61.7,15.0,2.0,2.0,14.5,4.5,0.0,71.0
59.3,15.0,3.4,4.0,14.5,3.5,0.0,72.0
59.98,17.28,3.67,0.0,15.79,2.98,0.0,73.0
59.27,15.01,2.0,2.0,19.42,0.0,0.0,72.0
58.8,17.0,3.0,0.5,15.7,4.0,0.0,72.0
77.31,0.12,5.55,0.18,16.43,0.0,0.0,69.7
73.62,4.59,5.11,0.07,16.21,0.0,0.0,71.0
69.6,8.86,5.19,0.08,15.88,0.0,0.0,72.6
65.66,13.08,5.16,0.08,15.63,0.0,0.0,73.5
61.88,17.23,5.05,0.08,15.38,0.0,0.0,74.7
58.46,21.03,4.93,0.07,15.16,0.0,0.0,75.7
54.88,24.83,4.96,0.07,14.89,0.0,0.0,76.5
51.13,28.54,5.41,0.08,14.48,0.0,0.0,78.2
48.38,32.04,4.74,0.07,14.41,0.0,0.0,79.6
45.31,35.43,4.63,0.07,14.21,0.0,0.0,80.2
75.74,0.05,0.07,7.56,16.18,0.0,0.0,66.9
71.69,4.51,0.07,7.41,15.93,0.0,0.0,68.2
68.1,8.66,0.07,7.11,15.67,0.0,0.0,69.1
64.37,12.87,0.06,6.99,15.33,0.0,0.0,71.2
60.59,16.9,0.07,6.96,15.11,0.0,0.0,72.4
57.19,20.61,0.07,6.87,14.89,0.0,0.0,74.4
53.75,24.41,0.08,6.77,14.63,0.0,0.0,76.2
50.51,28.05,0.08,6.72,14.29,0.0,0.0,77.6
47.18,31.49,0.08,6.82,14.08,0.0,0.0,80.0
44.35,34.81,0.07,6.48,13.95,0.0,0.0,81.5
61.98,13.0,7.0,0.2,11.5,6.1,0.02,73.0
60.43,10.22,6.91,0.7,16.33,2.4,0.0,74.1
60.3,10.3,7.1,0.7,16.5,2.4,0.0,74.4
60.46,10.31,7.31,0.7,16.42,2.4,0.0,74.3
60.4,10.3,7.9,0.5,16.5,2.4,0.0,74.1
60.2,21.1,12.1,6.6,0.0,0.0,0.0,98.0
60.2,20.1,13.1,6.5,0.1,0.0,0.0,97.0
60.2,20.1,12.1,7.5,0.1,0.0,0.0,96.0
60.1,20.1,10.1,9.5,0.1,0.0,0.0,95.0
58.1,20.1,12.1,9.5,0.1,0.0,0.0,98.0
58.1,20.1,13.1,8.5,0.1,0.0,0.0,98.0
58.7,20.1,12.6,8.5,0.0,0.0,0.0,98.0
59.1,20.1,12.1,8.5,0.1,0.0,0.0,97.0
58.7,20.6,12.1,8.5,0.0,0.0,0.0,97.0
58.2,21.1,12.1,8.5,0.0,0.0,0.0,98.0
65.2,21.94,8.21,1.06,0.22,0.0,0.0,87.4
73.01,16.79,6.36,0.45,0.09,0.0,0.0,82.6
63.05,26.0,6.88,0.62,0.13,0.0,0.0,88.5
63.68,19.33,12.75,0.75,0.15,0.0,0.0,89.5
64.33,20.46,7.68,4.0,0.18,0.0,0.0,87.1
65.02,21.64,8.1,1.03,0.21,0.0,0.0,86.5
65.04,21.69,8.12,1.03,0.75,0.0,0.0,87.5
60.0,23.6,10.07,2.26,0.44,0.0,0.0,90.1
69.44,13.0,10.68,2.66,0.51,0.0,0.0,85.7
66.76,22.76,5.0,1.65,0.33,0.0,0.0,85.5
71.0,19.0,9.8,0.0,0.0,0.0,0.0,87.3
72.23,20.23,4.73,1.63,0.04,0.0,0.0,85.3
70.6,20.67,5.17,2.07,0.05,0.0,0.0,85.6
72.67,18.6,5.17,2.07,0.05,0.0,0.0,84.2
72.67,20.67,3.1,2.07,0.05,0.0,0.0,84.4
72.67,20.67,5.17,0.0,0.05,0.0,0.0,85.1
72.49,20.49,4.99,1.89,0.05,0.0,0.0,85.6
72.24,20.24,4.74,1.64,0.0,0.0,0.0,87.1
72.84,12.11,12.24,1.32,0.75,0.0,0.0,85.4
70.6,12.78,12.95,1.7,0.98,0.0,0.0,86.4
73.48,10.0,12.9,1.68,0.97,0.0,0.0,84.8
73.55,12.78,10.0,1.7,0.98,0.0,0.0,83.8
73.18,12.43,12.58,0.1,0.86,0.0,0.0,85.3
73.03,12.3,12.43,1.42,0.81,0.0,0.0,84.2
73.03,12.3,12.43,1.42,0.0,0.0,0.0,84.9
77.56,10.0,10.0,0.1,0.0,0.0,0.0,83.6
70.85,18.5,10.25,0.24,0.08,0.0,0.0,86.8
70.6,10.68,15.62,0.1,0.0,0.0,0.0,84.8
64.8,16.6,0.2,13.4,0.0,0.0,0.0,83.3
60.24,19.17,5.05,0.0,15.54,0.0,0.0,77.0
57.61,22.07,4.99,0.0,15.33,0.0,0.0,79.0
59.5,22.08,4.99,0.0,13.43,0.0,0.0,80.0
58.73,19.29,6.35,0.0,15.63,0.0,0.0,79.0
56.09,22.21,6.27,0.0,15.43,0.0,0.0,81.0
57.99,22.22,6.28,0.0,13.51,0.0,0.0,82.0
57.19,19.41,7.67,0.0,15.73,0.0,0.0,81.0
54.56,22.35,7.57,0.0,15.52,0.0,0.0,83.0
56.47,22.36,7.58,0.0,13.59,0.0,0.0,84.0
56.41,19.14,5.05,0.0,19.4,0.0,0.0,76.0
53.82,22.05,4.98,0.0,19.15,0.0,0.0,78.0
55.72,22.06,4.98,0.0,17.24,0.0,0.0,79.0
62.56,17.69,5.09,0.0,14.66,0.0,0.0,76.0
62.17,19.18,5.05,0.0,13.6,0.0,0.0,77.0
65.32,14.67,5.15,0.0,14.86,0.0,0.0,73.0
64.91,16.19,5.12,0.0,13.78,0.0,0.0,75.0
65.77,14.77,6.49,0.0,12.97,0.0,0.0,76.0
65.34,16.31,6.45,0.0,11.9,0.0,0.0,77.0
64.94,17.82,6.41,0.0,10.83,0.0,0.0,79.0
64.58,16.12,5.1,0.0,13.23,0.0,0.0,75.0
59.9,17.9,2.9,1.0,12.3,5.0,0.0,72.0
59.9,17.9,2.9,1.0,13.3,4.0,0.0,72.0
59.8,18.0,2.9,1.0,14.3,3.0,0.0,72.0
59.7,18.0,2.9,1.0,15.3,2.1,0.0,72.0
54.88,19.6,11.63,0.0,11.92,0.0,0.0,82.0
55.9,20.9,9.53,0.0,11.73,0.0,0.0,83.0
57.22,19.42,9.6,0.0,11.8,0.0,0.0,81.0
56.26,19.41,9.59,0.0,12.78,0.0,0.0,81.0
56.64,19.22,9.5,0.0,9.74,2.96,0.0,81.0
58.98,18.04,10.05,0.0,10.47,0.0,0.0,83.0
58.09,18.07,10.39,0.0,10.98,0.0,0.0,84.0
74.34,1.9,2.9,6.5,10.79,0.3,0.0,76.0
72.07,1.8,3.89,8.59,13.08,0.5,0.0,74.2
62.7,12.3,6.1,0.8,14.8,0.0,0.0,74.8
62.7,12.3,5.6,0.8,14.8,0.0,0.0,74.7
62.7,12.3,5.6,0.8,12.7,2.1,0.0,75.1
62.77,12.31,5.61,0.8,13.71,1.0,0.0,74.8
62.87,12.31,5.91,0.6,13.81,1.0,0.0,74.8
62.0,12.2,5.5,0.8,11.8,3.1,0.0,75.2
61.9,12.3,6.3,0.8,14.9,0.0,0.0,75.6
64.71,10.13,11.35,0.0,9.24,0.0,0.0,84.0
59.81,18.3,12.82,0.0,6.57,0.0,0.0,89.2
58.98,18.04,10.05,0.0,10.47,0.0,0.0,83.4
62.1,16.73,12.56,0.0,6.1,0.0,0.0,88.4
62.58,17.76,13.04,0.0,5.14,0.0,0.0,85.2
62.19,18.91,2.36,0.04,13.48,0.01,0.0,70.725
62.07,18.85,2.28,0.03,12.41,1.38,0.0,70.2006
62.2,18.91,2.07,0.41,13.43,0.01,0.0,70.7388
61.97,18.76,2.02,0.42,12.42,1.38,0.0,70.8285
61.97,18.82,2.07,0.05,13.5,0.04,0.0,70.104
61.61,18.73,2.07,0.04,12.62,1.35,0.0,70.7043
61.66,18.73,1.73,0.41,12.48,1.38,0.0,71.484
61.52,18.68,1.69,0.04,12.55,1.38,0.0,70.5732
65.51,5.68,7.69,3.12,3.45,10.5,0.0,74.9
61.88,9.62,6.97,4.41,4.87,7.41,0.0,79.0
62.38,10.47,6.52,4.65,6.12,6.32,0.0,78.2
62.59,10.07,6.36,4.87,5.87,6.7,0.0,77.9
60.24,19.17,5.05,0.0,15.54,0.0,0.0,72.0
57.61,22.07,4.99,0.0,15.33,0.0,0.0,75.0
59.5,22.08,4.99,0.0,13.43,0.0,0.0,75.0
58.73,19.29,6.35,0.0,15.63,0.0,0.0,74.0
56.09,22.21,6.27,0.0,15.43,0.0,0.0,75.0
57.99,22.22,6.28,0.0,13.51,0.0,0.0,75.0
57.19,19.41,7.67,0.0,15.73,0.0,0.0,75.0
54.56,22.35,7.57,0.0,15.52,0.0,0.0,77.0
56.47,22.36,7.58,0.0,13.59,0.0,0.0,78.0
56.41,19.14,5.05,0.0,19.4,0.0,0.0,72.0
63.13,19.18,5.06,0.0,12.63,0.0,0.0,78.0
60.03,19.1,5.03,0.0,12.58,0.0,0.0,72.0
59.7,22.16,5.63,0.0,12.51,0.0,0.0,75.0
56.65,22.06,5.61,0.0,12.45,0.0,0.0,72.0
69.29,12.33,4.88,0.0,13.5,0.0,0.0,70.0
66.46,15.41,4.81,0.0,13.32,0.0,0.0,71.0
67.79,12.41,6.22,0.0,13.58,0.0,0.0,73.0
64.96,15.51,6.13,0.0,13.4,0.0,0.0,73.0
68.47,10.87,6.94,0.0,13.72,0.0,0.0,69.0
63.31,21.86,5.04,6.75,0.0,0.0,0.0,87.1
62.95,21.74,4.45,7.05,0.0,0.0,0.0,87.2
64.15,21.46,5.34,7.43,0.0,0.0,0.0,87.0
62.83,22.35,4.33,7.31,0.0,0.0,0.0,79.9
63.59,22.62,4.88,7.57,0.0,0.0,0.0,84.2
64.31,21.57,5.75,7.56,0.0,0.0,0.0,87.0
62.98,22.28,3.7,7.71,0.0,0.0,0.0,87.1
63.01,21.14,4.64,7.41,0.0,0.0,0.0,87.0
63.41,20.32,4.79,7.62,0.0,0.0,0.0,87.0
60.2,20.1,10.1,9.5,0.0,0.0,0.0,86.0
59.2,20.1,12.6,8.0,0.0,0.0,0.0,88.0
58.2,20.7,12.0,9.0,0.0,0.0,0.0,87.0
61.4,19.0,12.9,6.5,0.1,0.0,0.0,86.0
58.0,21.9,10.0,10.0,0.0,0.0,0.0,86.0
57.0,20.0,12.0,10.9,0.0,0.0,0.0,87.0
62.62,20.58,6.07,6.27,0.0,0.0,0.0,88.0
69.82,12.27,3.88,0.0,14.03,0.0,0.0,69.3
69.89,11.53,4.56,0.0,14.02,0.0,0.0,69.7
71.22,11.5,3.9,0.0,13.38,0.0,0.0,69.3
70.19,13.05,3.87,0.0,12.89,0.0,0.0,70.0
59.27,21.47,5.68,0.0,8.73,0.0,0.0,72.3
60.62,16.47,5.81,0.0,13.35,0.0,0.0,71.1
60.53,17.65,5.71,0.0,14.63,1.48,0.0,74.5
65.32,14.67,5.15,0.0,14.86,0.0,0.0,71.1
64.91,16.19,5.12,0.0,13.78,0.0,0.0,72.1
61.81,22.76,0.0,0.0,1.87,9.95,0.0,77.0
67.2,20.0,9.8,0.0,0.0,0.0,0.0,87.632
67.0,22.0,11.0,0.0,0.0,0.0,0.0,89.356
68.15,20.14,9.71,0.0,0.0,0.0,0.0,87.908
66.05,23.05,10.55,0.0,0.0,0.0,0.0,89.908
64.06,26.03,9.56,0.0,0.0,0.0,0.0,91.08
66.5,23.4,9.8,0.0,0.0,0.0,0.0,89.908
69.82,11.73,5.29,0.0,13.16,0.0,0.0,73.0
67.04,14.63,4.5,0.0,13.83,0.0,0.0,74.0
70.92,9.82,5.2,0.0,14.06,0.0,0.0,73.0
70.49,11.53,4.56,0.0,13.42,0.0,0.0,69.9
68.89,13.21,3.93,0.0,13.97,0.0,0.0,72.0
71.95,11.34,3.83,0.0,12.88,0.0,0.0,72.0
70.46,11.41,5.16,0.0,12.97,0.0,0.0,73.0
69.68,12.31,4.54,0.0,13.47,0.0,0.0,70.0
70.53,13.01,3.21,0.0,13.25,0.0,0.0,71.0
70.3,11.24,4.9,0.0,13.56,0.0,0.0,70.0
70.24,11.25,5.23,0.0,13.28,0.0,0.0,70.0
71.73,10.0,5.6,0.0,12.67,0.0,0.0,70.0
71.14,10.32,5.59,0.0,12.95,0.0,0.0,70.0
71.29,10.48,5.59,0.0,12.64,0.0,0.0,71.0
69.7,13.37,2.95,0.0,13.98,0.0,0.0,71.0
58.1,20.6,12.6,8.5,0.1,0.0,0.0,98.0
59.2,20.1,12.6,8.0,0.1,0.0,0.0,97.0
59.1,21.1,12.1,7.5,0.1,0.0,0.0,97.0
59.1,20.1,13.1,7.5,0.1,0.0,0.0,98.0
58.2,20.6,12.1,9.0,0.0,0.0,0.0,98.0
58.6,20.6,11.6,9.0,0.1,0.0,0.0,97.0
58.6,20.6,12.6,8.0,0.1,0.0,0.0,98.0
59.03,7.9,4.93,3.48,9.03,12.99,0.0,75.0
58.14,8.34,3.3,3.4,9.01,12.98,0.0,76.0
70.65,11.49,3.89,0.0,13.97,0.0,0.0,71.0
71.11,10.05,6.62,0.0,12.22,0.0,0.0,73.0
70.64,11.65,6.58,0.0,11.13,0.0,0.0,73.0
70.37,3.35,6.89,0.28,10.99,7.11,0.0,73.0
60.92,12.83,6.66,0.09,12.2,5.93,0.0,74.0
73.58,8.16,3.87,0.0,14.39,0.0,0.0,73.0
62.2,21.1,12.1,4.6,0.0,0.0,0.0,96.0
61.2,21.1,12.1,5.6,0.0,0.0,0.0,97.0
72.8,14.38,8.93,0.52,0.09,0.0,0.0,83.6
80.0,9.54,6.9,0.25,0.04,0.0,0.0,79.7
71.07,18.5,6.87,0.25,0.04,0.0,0.0,83.8
71.36,10.28,14.75,0.29,0.05,0.0,0.0,86.2
72.3,12.99,8.35,3.0,0.08,0.0,0.0,83.5
72.66,13.99,8.77,0.5,0.08,0.0,0.0,83.4
72.43,13.34,8.49,0.46,2.0,0.0,0.0,82.9
69.51,15.28,10.2,1.06,0.51,0.0,0.0,85.5
76.53,5.0,11.94,1.8,1.08,0.0,0.0,82.7
74.5,15.37,5.0,1.12,0.55,0.0,0.0,81.5
72.98,14.49,9.09,0.0,0.14,0.0,0.0,83.6
72.8,14.39,8.94,0.53,0.09,0.0,0.0,83.7
72.82,14.4,8.96,0.53,0.0,0.0,0.0,83.6
77.69,6.04,12.72,0.55,0.2,0.0,0.0,84.4
80.0,5.68,11.32,0.35,0.13,0.0,0.0,81.6
76.43,9.5,11.14,0.33,0.12,0.0,0.0,83.0
76.57,5.68,14.75,0.35,0.13,0.0,0.0,83.3
76.83,5.77,11.66,3.0,0.15,0.0,0.0,83.1
77.53,5.99,12.52,0.52,0.19,0.0,0.0,82.5
77.09,5.85,11.97,0.44,2.0,0.0,0.0,82.1
74.51,7.13,13.35,1.31,0.76,0.0,0.0,84.4
77.96,5.0,12.95,0.83,0.41,0.0,0.0,83.0
78.57,7.35,8.75,1.48,0.88,0.0,0.0,80.6
77.82,6.23,12.83,0.0,0.3,0.0,0.0,82.9
77.85,6.27,12.85,0.71,0.32,0.0,0.0,83.3
77.73,6.11,12.76,0.59,0.0,0.0,0.0,83.3
63.85,21.38,6.7,4.53,0.0,0.0,0.0,89.5
64.3,21.54,6.31,6.23,0.0,0.0,0.0,88.1
63.94,21.57,6.63,6.24,0.0,0.0,0.0,89.5
64.46,21.59,6.95,5.37,0.0,0.0,0.0,89.1
63.7,21.49,5.66,7.53,0.0,0.0,0.0,87.9
63.0,21.25,5.6,6.15,0.0,0.0,0.0,89.3
62.24,21.75,4.64,7.4,0.0,0.0,0.0,89.0
62.33,20.99,7.67,4.81,0.0,0.0,0.0,91.4
62.27,21.22,6.62,7.46,0.0,0.0,0.0,91.4
60.63,20.58,1.47,0.0,12.88,0.0,0.0,68.7447
60.98,20.33,1.41,0.0,12.83,0.0,0.0,69.1656
61.42,20.03,1.47,0.0,12.84,0.0,0.0,69.0276
60.13,22.55,3.15,0.0,14.17,0.0,0.0,73.63
64.13,20.65,6.91,3.67,0.0,0.0,0.0,85.0
64.76,22.14,8.12,3.62,0.0,0.0,0.0,88.0
63.11,19.96,5.14,7.32,0.0,0.0,0.0,86.0
65.23,19.62,5.66,7.96,0.0,0.0,0.0,86.0
61.0,20.0,6.0,8.5,0.0,0.0,0.0,89.0
61.0,20.0,6.0,9.5,0.0,0.0,0.0,89.0
61.0,19.5,5.5,9.5,0.0,0.0,0.0,88.0
62.87,20.52,5.12,7.64,0.0,0.0,0.0,86.7
73.96,7.58,5.66,0.0,12.8,0.0,0.0,69.0
72.23,10.69,3.58,0.0,13.5,0.0,0.0,69.0
75.43,9.08,2.94,0.0,12.55,0.0,0.0,68.0
62.67,13.8,6.42,0.27,12.34,1.5,0.0,74.0
62.3,17.49,4.08,0.44,12.56,0.0,0.0,73.0
62.89,20.71,5.04,0.0,11.13,0.0,0.0,77.0
70.06,9.91,5.88,0.0,10.54,3.05,0.0,72.0
61.55,22.6,4.93,6.43,0.0,0.0,0.0,91.0
64.19,19.04,0.01,0.06,11.58,0.73,0.0,67.5096
67.99,14.9,2.37,0.0,14.74,0.0,0.0,70.242
66.94,15.61,1.9,0.0,14.84,0.0,0.0,69.9246
65.16,16.35,1.92,0.0,14.75,0.0,0.0,69.3243
68.89,11.06,1.25,0.0,14.4,0.0,0.0,68.8689
68.48,15.74,0.0,0.0,15.31,0.0,0.0,70.1247
71.52,12.64,0.0,0.0,15.37,0.0,0.0,69.0621
95.69,2.51,0.0,0.0,0.0,0.0,0.0,73.3
95.52,2.51,0.0,0.0,0.0,0.0,0.0,73.3
94.28,2.5,0.0,0.0,0.0,0.0,0.0,71.4
61.46,15.36,6.26,13.18,0.05,0.09,0.01,91.0
61.37,15.57,6.21,12.51,0.05,0.09,0.01,90.2
61.37,15.57,6.21,12.51,0.05,0.09,0.01,88.4
59.85,15.58,8.7,11.05,0.2,0.09,0.02,92.4
59.96,15.66,7.8,13.03,0.03,0.09,0.02,90.3
63.53,17.14,1.9,0.0,14.65,0.0,0.0,69.4968
60.35,16.65,9.22,9.72,0.21,0.43,0.0,93.6
58.15,19.05,9.22,9.92,0.23,0.43,0.0,92.8
59.59,17.48,10.65,8.24,0.23,0.38,0.0,94.4
59.25,17.54,10.53,8.52,0.21,0.38,0.0,94.0
58.15,19.05,9.22,9.92,0.23,0.43,0.0,93.0
59.74,16.14,8.92,11.23,0.24,0.61,0.0,93.0
60.15,16.14,9.82,9.92,0.24,0.61,0.0,93.6
60.45,15.84,10.02,9.52,0.24,0.61,0.0,94.2
59.15,15.64,8.02,14.13,0.23,0.38,0.0,92.0
59.61,16.66,9.13,11.54,0.23,0.38,0.0,92.8
59.53,17.46,10.64,8.23,0.23,0.38,0.0,94.4
59.55,16.95,9.32,9.72,0.21,0.38,0.0,93.7
58.67,19.19,9.84,9.54,0.28,0.51,0.0,93.8
59.65,16.44,9.22,10.83,0.21,0.51,0.0,92.4
58.15,18.85,9.22,9.72,0.23,0.43,0.0,94.4
59.39,16.96,9.83,7.62,0.21,1.03,0.0,95.3
59.48,16.85,11.13,6.92,0.21,1.05,0.0,96.1
59.64,17.54,9.82,8.92,0.23,1.02,0.0,93.9
59.15,18.03,10.23,9.22,0.23,1.09,0.0,93.5
64.0,2.5,2.0,18.0,11.0,0.0,0.0,79.39
64.5,2.5,2.0,18.0,11.0,0.0,0.0,74.34
60.63,15.89,8.78,12.33,0.0,0.0,0.02,91.0
63.73,16.63,1.97,3.66,10.11,0.0,0.0,81.0
61.54,16.24,3.56,0.5,13.43,3.57,0.0,71.07
62.63,18.5,9.47,8.49,0.7,0.0,0.0,12.4
63.01,19.99,11.26,4.84,0.7,0.0,0.0,12.6
62.32,17.25,7.98,11.56,0.7,0.0,0.0,12.2
63.89,16.39,6.62,11.21,0.75,0.0,0.0,12.2
61.39,18.89,9.62,8.71,0.25,0.0,0.0,12.6
63.89,18.64,9.62,6.96,0.25,0.0,0.0,12.3
65.0,15.0,6.0,14.0,0.0,0.0,0.0,12.0
65.0,15.0,5.0,14.0,0.0,0.0,0.0,11.9
69.8,12.6,9.0,6.5,0.0,0.0,0.0,88.0
69.8,12.8,9.0,8.2,0.0,0.0,0.0,88.0
67.9,13.5,9.0,8.6,0.0,0.0,0.0,87.9
67.1,13.5,9.8,5.3,0.0,0.0,0.0,89.3
66.5,13.0,12.7,4.7,0.0,0.0,0.0,91.3
66.2,13.7,11.3,4.9,0.0,0.0,0.0,90.7
67.5,13.8,9.8,4.5,0.0,0.0,0.0,89.1
67.6,13.0,8.2,8.8,0.0,0.0,0.0,86.7
66.8,13.6,6.2,9.3,0.0,0.0,0.0,85.4
58.05,20.99,7.83,10.92,1.07,0.0,0.0,93.0
69.9,13.4,0.0,0.0,8.2,5.4,0.0,74.0
70.6,13.5,0.0,0.0,8.3,5.4,0.0,73.0
62.32,17.25,7.96,11.56,0.7,0.0,0.0,84.18
65.0,15.0,5.0,14.0,0.0,0.0,0.0,82.11
62.3,23.72,0.0,13.98,0.0,0.0,0.0,79.281
63.1,4.9,11.3,20.0,0.7,0.0,0.0,87.975
62.71,6.03,10.93,19.63,0.7,0.0,0.0,84.249
60.57,7.94,11.92,18.87,0.7,0.0,0.0,88.596
62.15,7.94,9.64,19.23,0.97,0.0,0.0,87.078
62.16,8.03,9.69,19.12,1.0,0.0,0.0,87.078
54.87,24.83,4.96,0.08,14.89,0.0,0.0,76.16
51.13,28.54,5.41,0.08,14.48,0.0,0.0,77.59
53.75,24.41,0.08,6.77,14.63,0.0,0.0,76.47
50.53,28.05,0.08,6.72,14.29,0.0,0.0,78.24
54.16,24.61,2.07,4.14,14.66,0.0,0.0,76.6
